Date,Campaign,Channel,Impressions,Clicks,Spend,Conversions,Revenue,ROI
2023-04-02,Spring Launch,Email,48660,3290,10042.24,299,35639.62,2.549
2023-04-25,Holiday Extravaganza,Email,80259,4048,1508.43,109,11936.02,6.913
2023-11-28,Spring Launch,Email,79064,1958,6199.68,169,16724.84,1.698
2023-02-12,Summer Promo,Social Media,90352,3054,7824.33,178,18580.44,1.375
2023-11-05,Spring Launch,Search Ads,148330,3594,7072.63,190,16072.6,1.273
2023-12-23,Black Friday,Influencer,26543,1068,815.63,114,8949.74,9.973
2023-11-10,Holiday Extravaganza,Social Media,108835,6982,21385.05,816,116461.99,4.446
2023-03-30,Spring Launch,Search Ads,66434,1596,774.37,40,1939.91,1.505
2023-05-14,Spring Launch,Email,8511,235,269.36,21,750.31,1.786
2023-05-06,Holiday Extravaganza,Display,27806,1455,1200.66,100,6458.4,4.379
2023-02-20,Black Friday,Social Media,114913,7082,6805.62,650,80718.18,10.861
2023-12-10,Summer Promo,Search Ads,7505,323,1133.13,22,1863.66,0.645
2023-09-01,Black Friday,Influencer,56950,1747,1813.0,176,29480.99,15.261
2023-06-03,Back to School,Influencer,91190,3074,8493.24,330,22335.49,1.63
2023-07-25,Holiday Extravaganza,Email,118463,2016,5770.11,226,13644.95,1.365
2023-09-04,Holiday Extravaganza,Social Media,77581,1180,3131.68,112,6005.66,0.918
2023-06-27,Back to School,Display,114741,7241,3243.62,328,16330.54,4.035
2023-07-07,Back to School,Search Ads,48681,732,1259.54,77,7177.63,4.699
2023-10-29,Black Friday,Influencer,129957,8471,17309.8,950,114369.71,5.607
2023-02-12,Spring Launch,Email,101313,1776,3154.91,69,8571.35,1.717
2023-06-25,Spring Launch,Influencer,4922,66,113.77,5,333.07,1.928
2023-07-02,Summer Promo,Social Media,23110,1428,4706.66,30,2415.57,-0.487
2023-03-17,Back to School,Display,135939,2717,8250.56,75,10432.46,0.264
2023-12-20,Black Friday,Email,123507,6146,10181.59,228,37374.96,2.671
2023-08-13,Back to School,Social Media,28915,357,1284.38,25,4048.07,2.152
2023-10-30,Summer Promo,Email,26372,688,811.48,17,2700.19,2.327
2023-08-07,Holiday Extravaganza,Email,10954,553,1486.17,23,1487.34,0.001
2023-10-01,Holiday Extravaganza,Search Ads,27962,1051,2483.96,71,8032.53,2.234
2023-03-22,Black Friday,Search Ads,131545,8466,25183.23,362,55042.67,1.186
2023-05-26,Back to School,Influencer,99936,3236,6381.13,138,21257.96,2.331
2023-08-21,Summer Promo,Search Ads,50784,1534,743.15,66,8951.66,11.046
2023-12-16,Summer Promo,Influencer,66077,2215,1660.65,197,10978.77,5.611
2023-03-11,Back to School,Display,54628,3565,6437.64,196,29804.16,3.63
2023-09-01,Back to School,Influencer,25073,1546,4252.6,170,30358.35,6.139
2023-05-17,Spring Launch,Email,118163,2099,2896.29,216,7890.02,1.724
2023-04-16,Black Friday,Social Media,95316,1169,2635.73,90,15536.98,4.895
2023-11-29,Summer Promo,Search Ads,136885,8763,33086.23,927,87540.57,1.646
2023-03-12,Holiday Extravaganza,Search Ads,106380,2526,8738.58,144,13977.96,0.6
2023-01-30,Back to School,Email,145265,10478,23260.87,456,63728.09,1.74
2023-05-03,Back to School,Email,120937,2569,6911.43,150,17745.04,1.567
2023-01-07,Back to School,Display,92161,4157,2815.88,266,14623.12,4.193
2023-01-28,Spring Launch,Influencer,96822,4178,6214.0,385,27565.83,3.436
2023-01-18,Spring Launch,Search Ads,2386,87,179.41,7,447.2,1.493
2023-07-28,Holiday Extravaganza,Search Ads,21966,787,2721.1,65,2319.8,-0.147
2023-04-10,Spring Launch,Search Ads,144577,4930,7114.92,437,62907.19,7.842
2023-01-30,Black Friday,Email,139902,8278,24041.36,166,25999.27,0.081
2023-08-25,Back to School,Social Media,76328,3825,4988.15,78,11831.05,1.372
2023-11-28,Summer Promo,Email,100886,7450,20096.77,179,6652.05,-0.669
2023-05-04,Back to School,Influencer,29994,2158,8196.87,73,7964.33,-0.028
2023-09-08,Back to School,Influencer,115906,2312,893.23,110,4520.32,4.061
2023-11-19,Black Friday,Influencer,74010,2515,3978.4,197,21432.01,4.387
2023-06-20,Spring Launch,Display,117650,7688,13193.31,350,43796.59,2.32
2023-11-30,Spring Launch,Display,67285,3304,1548.06,302,24256.35,14.669
2023-10-29,Holiday Extravaganza,Email,43995,1334,4126.96,127,13030.02,2.157
2023-07-01,Black Friday,Search Ads,18074,445,1677.4,13,1432.39,-0.146
2023-08-03,Summer Promo,Social Media,6822,213,649.11,10,1034.58,0.594
2023-05-07,Holiday Extravaganza,Email,68232,903,2752.17,41,5204.3,0.891
2023-06-18,Back to School,Social Media,59904,4041,3803.93,295,44467.91,10.69
2023-10-14,Back to School,Email,88606,1918,2005.09,183,13685.39,5.825
2023-03-05,Black Friday,Influencer,62648,4584,12944.36,275,27125.76,1.096
2023-10-25,Summer Promo,Display,124669,1831,4624.68,126,14068.14,2.042
2023-11-15,Spring Launch,Influencer,73336,3678,8913.96,335,30287.64,2.398
2023-02-12,Back to School,Email,136944,6453,14756.41,334,25961.77,0.759
2023-02-13,Holiday Extravaganza,Display,53597,3509,7550.15,338,31835.38,3.217
2023-06-22,Holiday Extravaganza,Email,135427,9813,15073.38,519,53199.66,2.529
2023-09-28,Spring Launch,Email,143366,2342,3126.51,87,7585.23,1.426
2023-07-26,Holiday Extravaganza,Email,144892,4573,17015.71,322,47144.27,1.771
2023-11-20,Summer Promo,Display,87053,1781,2762.63,56,7630.33,1.762
2023-01-02,Back to School,Email,69689,4819,14849.71,304,54112.42,2.644
2023-12-13,Spring Launch,Display,8079,216,703.18,18,2244.14,2.191
2023-09-06,Spring Launch,Display,18940,369,577.44,28,4039.21,5.995
2023-03-29,Black Friday,Display,24676,777,774.88,65,4217.22,4.442
2023-05-23,Black Friday,Email,37107,1406,2908.05,43,4772.6,0.641
2023-09-11,Holiday Extravaganza,Display,79806,3693,6279.73,409,17231.96,1.744
2023-11-05,Spring Launch,Display,145391,2680,6128.63,239,18800.79,2.068
2023-04-13,Spring Launch,Search Ads,133482,4846,6484.1,301,49506.37,6.635
2023-01-29,Back to School,Search Ads,26134,776,917.48,31,3832.49,3.177
2023-04-16,Spring Launch,Email,71109,4423,2367.2,517,70215.02,28.662
2023-03-22,Black Friday,Social Media,47795,2332,7436.49,206,8034.62,0.08
2023-03-26,Holiday Extravaganza,Influencer,88929,5686,14231.15,157,15723.03,0.105
2023-06-26,Black Friday,Email,12978,283,149.42,32,5294.44,34.433
2023-07-05,Spring Launch,Search Ads,48676,1514,4865.31,98,10085.91,1.073
2023-10-21,Black Friday,Search Ads,26376,1750,2512.88,53,7565.63,2.011
2023-04-16,Spring Launch,Influencer,38669,905,1527.98,92,7263.82,3.754
2023-07-21,Spring Launch,Influencer,137297,6893,25391.35,608,41651.42,0.64
2023-11-13,Holiday Extravaganza,Influencer,129052,5260,7078.51,554,61720.5,7.719
2023-12-02,Holiday Extravaganza,Email,5755,396,1056.24,31,5475.97,4.184
2023-09-29,Holiday Extravaganza,Influencer,35496,2526,2380.43,90,13160.44,4.529
2023-03-23,Holiday Extravaganza,Display,78062,3546,11455.21,416,59704.95,4.212
2023-01-10,Spring Launch,Influencer,26743,1176,4219.64,63,4981.15,0.18
2023-04-15,Spring Launch,Display,126086,2959,11182.77,199,26022.42,1.327
2023-11-14,Black Friday,Search Ads,84060,4764,11518.37,542,77405.47,5.72
2023-09-19,Black Friday,Search Ads,134454,8712,7782.72,850,39503.83,4.076
2023-07-02,Black Friday,Display,11755,391,1187.69,8,1398.54,0.178
2023-02-14,Spring Launch,Influencer,2291,101,352.11,6,778.08,1.21
2023-01-27,Back to School,Email,145607,5424,18531.98,263,42248.13,1.28
2023-03-10,Back to School,Email,42864,773,2688.61,68,11418.08,3.247
2023-10-15,Spring Launch,Influencer,78274,2829,9753.65,161,13387.74,0.373
2023-06-09,Black Friday,Influencer,126670,4919,2559.67,576,48865.52,18.091
2023-03-04,Black Friday,Search Ads,55569,3873,11556.81,464,38666.29,2.346
2023-05-13,Summer Promo,Social Media,51682,3164,1480.0,333,32046.23,20.653
2023-01-01,Holiday Extravaganza,Display,126463,4166,4592.09,201,18167.33,2.956
2023-02-27,Holiday Extravaganza,Search Ads,50951,2604,2940.15,144,19000.34,5.462
2023-01-03,Summer Promo,Search Ads,122724,8692,4888.93,765,53633.24,9.97
2023-10-01,Summer Promo,Social Media,16447,526,1294.82,45,3549.5,1.741
2023-12-26,Black Friday,Social Media,77847,1258,549.66,37,5796.78,9.546
2023-07-02,Back to School,Search Ads,38885,2467,3406.08,188,24995.45,6.338
2023-07-17,Spring Launch,Email,131425,5485,14908.32,437,15843.39,0.063
2023-09-27,Spring Launch,Display,90750,2014,3307.26,90,7586.58,1.294
2023-07-12,Spring Launch,Display,54949,3543,10266.36,226,36505.81,2.556
2023-09-02,Holiday Extravaganza,Influencer,68986,4999,17024.34,495,75179.96,3.416
2023-03-25,Back to School,Display,142825,9719,6789.56,797,114468.81,15.86
2023-11-20,Black Friday,Display,47134,1186,2420.29,41,5673.87,1.344
2023-04-29,Summer Promo,Search Ads,82421,2428,2690.63,271,11573.05,3.301
2023-09-12,Back to School,Email,103476,2893,9927.59,270,22623.69,1.279
2023-02-01,Back to School,Display,147683,7229,23419.56,454,45917.81,0.961
2023-03-23,Summer Promo,Influencer,51058,973,887.49,109,13465.31,14.172
2023-02-04,Holiday Extravaganza,Display,65808,2621,9827.1,251,21742.22,1.212
2023-09-26,Summer Promo,Search Ads,85943,1799,2973.0,52,4522.13,0.521
2023-04-22,Back to School,Display,59012,1385,3215.29,52,4044.5,0.258
2023-04-15,Summer Promo,Email,125024,3367,8600.51,403,58308.67,5.78
2023-01-27,Holiday Extravaganza,Display,115413,6833,11116.16,576,76708.4,5.901
2023-02-01,Holiday Extravaganza,Influencer,73546,2244,4220.99,45,3500.63,-0.171
2023-08-28,Spring Launch,Display,106013,2090,5520.7,211,29347.91,4.316
2023-05-18,Black Friday,Social Media,95712,1368,5115.15,122,14299.0,1.795
2023-10-08,Summer Promo,Social Media,143874,5439,17649.71,415,56164.23,2.182
2023-06-04,Back to School,Display,127337,5950,18100.77,276,9929.5,-0.451
2023-05-02,Back to School,Search Ads,123517,7267,26279.78,824,102286.56,2.892
2023-03-28,Summer Promo,Search Ads,135872,10093,36371.86,376,24150.93,-0.336
2023-04-28,Black Friday,Search Ads,12174,286,226.92,34,5194.46,21.891
2023-03-10,Black Friday,Display,139782,8905,6486.09,884,94151.77,13.516
2023-12-09,Holiday Extravaganza,Email,68924,848,2827.94,31,1969.41,-0.304
2023-11-03,Summer Promo,Social Media,17863,1215,581.42,104,14338.91,23.662
2023-06-30,Black Friday,Social Media,41517,2930,4073.76,280,49650.01,11.188
2023-02-24,Spring Launch,Email,88225,5543,10057.71,453,79982.91,6.952
2023-02-09,Black Friday,Display,144648,4666,4580.78,215,36520.01,6.972
2023-10-06,Spring Launch,Social Media,55856,2616,2893.93,236,42011.92,13.517
2023-12-13,Holiday Extravaganza,Email,127497,8532,22218.1,377,44665.2,1.01
2023-06-21,Holiday Extravaganza,Email,63999,1633,3391.44,182,25536.62,6.53
2023-02-02,Black Friday,Social Media,139438,10377,5599.25,602,104878.92,17.731
2023-10-30,Spring Launch,Influencer,68733,1391,3033.4,161,22639.27,6.463
2023-02-12,Spring Launch,Social Media,69067,4059,4281.93,458,55502.32,11.962
2023-09-26,Holiday Extravaganza,Display,123885,1590,4647.58,102,14276.25,2.072
2023-01-04,Holiday Extravaganza,Social Media,115785,2624,5401.0,205,35585.38,5.589
2023-10-12,Black Friday,Display,15941,1045,3426.05,44,3860.8,0.127
2023-04-07,Summer Promo,Display,86939,4772,14846.99,176,18018.98,0.214
2023-01-30,Holiday Extravaganza,Email,38282,2174,1643.53,251,44154.19,25.865
2023-03-20,Summer Promo,Display,106596,7941,9928.23,205,34899.49,2.515
2023-03-17,Holiday Extravaganza,Display,49369,2941,6451.52,131,11783.28,0.826
2023-03-22,Black Friday,Influencer,72212,3141,4244.96,124,11942.56,1.813
2023-11-17,Spring Launch,Search Ads,148398,10091,22743.14,1101,154550.9,5.795
2023-05-12,Black Friday,Social Media,128907,2690,5393.24,318,55355.82,9.264
2023-03-08,Spring Launch,Social Media,9111,647,878.71,24,2123.36,1.416
2023-08-06,Holiday Extravaganza,Influencer,69661,2499,7054.06,117,16315.08,1.313
2023-09-04,Black Friday,Email,75792,4682,11163.58,246,10114.69,-0.094
2023-01-01,Holiday Extravaganza,Social Media,120891,8583,21162.72,648,50072.98,1.366
2023-05-11,Holiday Extravaganza,Search Ads,116696,6156,2233.43,160,19478.3,7.721
2023-09-02,Spring Launch,Influencer,111368,1943,1527.78,93,8649.89,4.662
2023-11-14,Back to School,Email,77303,3480,8086.9,225,26996.83,2.338
2023-12-18,Holiday Extravaganza,Social Media,139047,7737,11216.25,365,30800.66,1.746
2023-02-27,Summer Promo,Influencer,120417,6322,6049.76,396,19574.19,2.236
2023-10-11,Black Friday,Social Media,21029,256,778.59,29,1389.09,0.784
2023-12-23,Summer Promo,Social Media,112297,3811,5493.27,449,74971.84,12.648
2023-10-25,Spring Launch,Display,65913,2937,2422.29,243,35383.66,13.608
2023-05-24,Spring Launch,Search Ads,33347,761,2392.74,33,2724.55,0.139
2023-02-24,Summer Promo,Search Ads,42910,1956,723.68,218,32244.08,43.556
2023-07-14,Spring Launch,Social Media,57639,3353,8427.82,76,12231.4,0.451
2023-07-01,Black Friday,Display,60245,1295,4707.05,104,8165.53,0.735
2023-07-05,Black Friday,Search Ads,137328,6410,14098.93,434,43403.12,2.078
2023-04-21,Holiday Extravaganza,Influencer,115067,6118,18646.86,167,24078.44,0.291
2023-02-22,Back to School,Email,1643,97,245.56,10,1490.49,5.07
2023-12-13,Holiday Extravaganza,Display,22763,704,1925.0,53,8925.74,3.637
2023-05-23,Back to School,Influencer,53707,2148,2403.28,140,7217.99,2.003
2023-04-18,Summer Promo,Search Ads,120335,8933,8154.65,992,156076.59,18.14
2023-04-20,Holiday Extravaganza,Social Media,73279,2316,7163.48,150,15637.83,1.183
2023-05-30,Holiday Extravaganza,Search Ads,87274,2467,8570.18,113,8321.79,-0.029
2023-11-25,Back to School,Display,35770,1372,4286.85,70,12530.56,1.923
2023-05-12,Black Friday,Social Media,107681,6274,19606.76,306,38998.91,0.989
2023-01-31,Summer Promo,Email,117254,1948,5695.97,231,15893.74,1.79
2023-10-10,Back to School,Influencer,142526,9676,15254.0,854,100053.73,5.559
2023-10-01,Spring Launch,Email,71937,2808,4656.47,87,15158.77,2.255
2023-02-10,Back to School,Display,1067,76,43.21,4,379.3,7.778
2023-12-13,Summer Promo,Display,104872,4299,16108.23,318,43308.74,1.689
2023-08-15,Black Friday,Email,137755,7033,20299.25,488,58766.73,1.895
2023-04-20,Black Friday,Email,11425,576,524.16,18,1802.07,2.438
2023-10-08,Summer Promo,Display,135796,9098,24847.66,1074,93511.24,2.763
2023-04-20,Holiday Extravaganza,Display,26657,1202,3340.35,94,7039.6,1.107
2023-10-15,Back to School,Search Ads,148884,10630,21649.09,623,29536.72,0.364
2023-10-16,Spring Launch,Display,15231,930,2299.11,59,5721.47,1.489
2023-10-15,Back to School,Search Ads,115309,3517,2484.27,100,6678.6,1.688
2023-09-16,Spring Launch,Search Ads,39752,477,1408.18,10,394.9,-0.72
2023-08-05,Black Friday,Influencer,118866,8547,31970.96,546,32377.93,0.013
2023-10-25,Back to School,Email,38335,1438,2232.59,134,16303.27,6.302
2023-09-30,Summer Promo,Email,120338,5656,5262.63,605,81985.34,14.579
2023-01-24,Black Friday,Influencer,148447,3569,9258.27,152,11301.26,0.221
2023-05-30,Holiday Extravaganza,Display,76738,1078,2739.78,104,7032.2,1.567
2023-05-15,Holiday Extravaganza,Display,30413,1897,3699.06,156,18178.65,3.914
2023-06-04,Black Friday,Social Media,137637,8810,18695.52,607,45402.95,1.429
2023-10-07,Spring Launch,Display,44337,3317,10505.01,278,29885.67,1.845
2023-08-20,Black Friday,Search Ads,20415,272,202.65,16,1074.94,4.304
2023-02-06,Back to School,Social Media,121991,3832,12125.83,309,46326.14,2.82
2023-10-07,Holiday Extravaganza,Influencer,140663,8685,10860.2,1015,50208.36,3.623
2023-10-01,Black Friday,Email,128734,6063,4802.23,464,61504.05,11.807
2023-03-28,Holiday Extravaganza,Email,72740,5142,8861.69,439,16038.05,0.81
2023-10-08,Back to School,Search Ads,114976,1406,5112.72,149,26379.88,4.16
2023-06-07,Holiday Extravaganza,Social Media,77890,4053,15275.46,83,3260.31,-0.787
2023-06-21,Summer Promo,Display,141481,9143,33084.05,972,67962.37,1.054
2023-02-20,Back to School,Email,135983,4251,12500.04,461,59001.53,3.72
2023-06-01,Black Friday,Influencer,86408,1862,4688.04,126,5908.55,0.26
2023-04-11,Back to School,Email,92858,5118,14835.66,326,52648.41,2.549
2023-12-11,Holiday Extravaganza,Display,68574,1992,2093.71,223,36439.31,16.404
2023-09-07,Black Friday,Email,126708,8369,10791.45,395,59690.84,4.531
2023-08-14,Summer Promo,Social Media,75326,5203,13912.28,213,13839.49,-0.005
2023-03-07,Black Friday,Display,6203,450,272.87,43,6230.43,21.833
2023-05-31,Back to School,Social Media,129854,6977,24271.41,221,10970.28,-0.548
2023-05-17,Spring Launch,Social Media,49083,3269,1963.28,250,29648.71,14.102
2023-05-16,Holiday Extravaganza,Influencer,45474,574,850.26,50,3529.18,3.151
2023-12-14,Back to School,Search Ads,58986,3418,2724.02,198,23943.57,7.79
2023-01-01,Black Friday,Social Media,119068,1822,1078.22,182,9285.36,7.612
2023-06-06,Black Friday,Email,118173,7730,14666.35,476,64622.61,3.406
2023-04-04,Spring Launch,Social Media,132198,6220,21946.42,250,37043.34,0.688
2023-09-17,Black Friday,Search Ads,111418,4862,2615.08,555,56915.07,20.764
2023-12-04,Black Friday,Social Media,26969,1533,1359.49,91,12961.4,8.534
2023-08-04,Back to School,Email,83153,3318,12365.57,146,12519.53,0.012
2023-12-10,Black Friday,Email,34086,1558,4690.77,140,13390.55,1.855
2023-08-22,Summer Promo,Search Ads,56589,2851,8679.11,95,6906.48,-0.204
2023-04-15,Holiday Extravaganza,Display,8597,177,355.85,9,1115.6,2.135
2023-03-03,Summer Promo,Search Ads,36943,2083,5741.73,130,17011.52,1.963
2023-03-19,Holiday Extravaganza,Email,88879,3652,8967.3,135,21621.14,1.411
2023-03-19,Back to School,Social Media,108797,1736,4296.84,199,19845.91,3.619
2023-10-06,Summer Promo,Social Media,130307,4530,2742.2,484,30958.94,10.29
2023-08-27,Black Friday,Search Ads,55446,1614,4173.02,79,4577.38,0.097
2023-10-20,Back to School,Display,21972,1311,574.84,134,19785.27,33.419
2023-01-24,Holiday Extravaganza,Social Media,65371,3346,2193.33,286,47964.35,20.868
2023-02-12,Holiday Extravaganza,Social Media,142049,8889,32991.77,1028,116126.69,2.52
2023-01-20,Back to School,Influencer,83604,4513,11312.93,496,68454.6,5.051
2023-10-26,Black Friday,Email,136475,5928,4519.06,438,23240.26,4.143
2023-06-15,Summer Promo,Search Ads,22553,411,923.49,23,3448.47,2.734
2023-09-17,Black Friday,Email,125523,7911,8881.61,905,91330.97,9.283
2023-02-06,Back to School,Display,96440,3090,1844.59,115,12501.05,5.777
2023-03-30,Summer Promo,Display,62556,4564,7800.74,507,18356.63,1.353
2023-07-27,Back to School,Email,64978,3790,2967.76,398,25090.5,7.454
2023-03-18,Spring Launch,Email,136368,3220,3662.72,70,12248.94,2.344
2023-09-14,Black Friday,Influencer,121272,5142,10715.59,535,74988.62,5.998
2023-07-10,Summer Promo,Display,79895,3839,9947.04,322,15985.32,0.607
2023-11-28,Holiday Extravaganza,Search Ads,124755,8790,18306.53,300,52994.56,1.895
2023-04-17,Black Friday,Influencer,37629,688,2104.0,69,7963.64,2.785
2023-10-18,Summer Promo,Influencer,126944,7008,18539.47,268,14183.27,-0.235
2023-11-19,Back to School,Influencer,140219,4693,5779.06,117,20798.85,2.599
2023-02-23,Back to School,Display,45587,558,1799.65,12,1177.05,-0.346
2023-01-19,Back to School,Influencer,94258,2359,3699.82,72,4781.36,0.292
2023-09-13,Back to School,Social Media,18086,288,772.9,15,2469.05,2.195
2023-09-06,Holiday Extravaganza,Search Ads,17962,396,768.72,16,2238.11,1.911
2023-03-22,Holiday Extravaganza,Social Media,50821,1514,3057.57,161,12404.05,3.057
2023-06-19,Spring Launch,Display,70057,4376,16116.71,420,20726.92,0.286
2023-10-18,Back to School,Search Ads,126440,9025,19676.03,766,32482.62,0.651
2023-01-02,Holiday Extravaganza,Social Media,103225,3282,1285.71,381,26965.63,19.973
2023-04-14,Summer Promo,Search Ads,8833,449,1656.86,11,963.48,-0.418
2023-11-29,Back to School,Influencer,127083,6510,15789.21,251,23506.09,0.489
2023-09-02,Spring Launch,Display,56221,1754,2596.66,130,15795.42,5.083
2023-11-03,Holiday Extravaganza,Social Media,126759,3168,2142.2,339,13341.15,5.228
2023-08-03,Spring Launch,Influencer,122769,8333,25130.38,998,125336.63,3.987
2023-11-18,Back to School,Social Media,5364,215,85.75,24,3891.13,44.378
2023-09-21,Back to School,Email,140603,8109,12704.32,456,38623.35,2.04
2023-03-07,Spring Launch,Influencer,134367,1974,2948.16,170,13171.56,3.468
2023-02-21,Back to School,Social Media,10818,528,1142.79,39,5191.19,3.543
2023-05-17,Spring Launch,Display,73098,3182,8576.36,103,11531.2,0.345
2023-11-12,Black Friday,Display,70922,2961,5057.45,310,37544.11,6.424
2023-07-08,Back to School,Display,4411,112,301.18,8,957.03,2.178
