Order ID,Order Date,Customer,Segment,Category,Sub-Category,Product,Region,State,Sales,Quantity,Discount,Profit
CA-2022-812912,2023-07-27,Cust-0614,Corporate,Furniture,Tables,Tables Pro Series 28,East,New York,1192.6,3,0.3,93.23
CA-2023-414571,2024-01-29,Cust-0451,Corporate,Furniture,Bookcases,Bookcases Pro Series 44,East,New York,36.88,2,0.3,-1.44
CA-2023-362533,2022-06-05,Cust-0348,Consumer,Technology,Copiers,Copiers Pro Series 21,Central,Texas,6333.28,8,0.1,1196.27
CA-2023-145432,2022-06-09,Cust-0221,Corporate,Technology,Phones,Phones Pro Series 57,West,California,11009.09,8,0.1,1028.57
CA-2023-772383,2022-09-03,Cust-0757,Corporate,Office Supplies,Paper,Paper Pro Series 13,West,Washington,1770.32,3,0.0,419.65
CA-2023-736404,2023-12-05,Cust-0400,Consumer,Office Supplies,Art,Art Pro Series 81,East,New Jersey,898.72,5,0.0,257.97
CA-2023-925820,2023-03-19,Cust-0690,Home Office,Furniture,Furnishings,Furnishings Pro Series 91,South,Florida,2440.67,9,0.0,950.09
CA-2022-859041,2024-06-08,Cust-0021,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 90,South,Georgia,97.91,2,0.0,38.33
CA-2023-166441,2022-02-18,Cust-0740,Consumer,Office Supplies,Binders,Binders Pro Series 37,West,Oregon,241.34,1,0.0,65.09
CA-2024-268877,2024-05-15,Cust-0333,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 75,Central,Texas,591.37,1,0.0,223.16
CA-2022-964242,2023-01-09,Cust-0281,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 48,East,Massachusetts,4482.2,10,0.1,411.38
CA-2024-115066,2022-09-23,Cust-0129,Home Office,Technology,Phones,Phones Pro Series 77,Central,Wisconsin,6989.17,8,0.2,509.27
CA-2022-505313,2022-08-18,Cust-0165,Consumer,Technology,Accessories,Accessories Pro Series 96,Central,Michigan,2146.69,4,0.1,612.72
CA-2024-177495,2022-03-03,Cust-0221,Consumer,Technology,Accessories,Accessories Pro Series 37,South,Florida,5103.9,6,0.0,1792.33
CA-2022-557851,2022-06-28,Cust-0480,Consumer,Furniture,Chairs,Chairs Pro Series 75,East,Massachusetts,1196.84,9,0.1,201.42
CA-2022-376684,2022-04-09,Cust-0390,Consumer,Office Supplies,Binders,Binders Pro Series 48,West,Oregon,5473.37,10,0.2,831.75
CA-2024-700124,2022-06-04,Cust-0315,Home Office,Office Supplies,Art,Art Pro Series 90,Central,Wisconsin,2190.94,5,0.0,454.94
CA-2023-956318,2022-01-17,Cust-0223,Home Office,Furniture,Chairs,Chairs Pro Series 74,East,Massachusetts,451.58,2,0.1,71.1
CA-2023-103367,2024-05-25,Cust-0441,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 94,West,Oregon,444.22,1,0.1,97.39
CA-2024-166071,2023-08-07,Cust-0671,Home Office,Furniture,Tables,Tables Pro Series 40,Central,Texas,217.27,4,0.2,43.16
CA-2022-831049,2023-06-28,Cust-0391,Corporate,Furniture,Bookcases,Bookcases Pro Series 94,Central,Michigan,515.49,1,0.3,-45.14
CA-2024-118914,2023-01-19,Cust-0195,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 99,Central,Wisconsin,834.59,3,0.0,169.5
CA-2022-915789,2024-01-31,Cust-0287,Consumer,Furniture,Chairs,Chairs Pro Series 42,East,Pennsylvania,568.97,7,0.0,101.61
CA-2023-142604,2024-01-17,Cust-0465,Corporate,Technology,Machines,Machines Pro Series 66,West,Oregon,2436.47,2,0.1,555.05
CA-2022-871738,2022-02-01,Cust-0576,Corporate,Office Supplies,Art,Art Pro Series 40,West,California,2509.67,5,0.2,244.95
CA-2022-199962,2023-01-12,Cust-0369,Consumer,Office Supplies,Storage,Storage Pro Series 35,West,Arizona,608.35,2,0.0,215.54
CA-2024-493876,2022-04-13,Cust-0190,Home Office,Office Supplies,Paper,Paper Pro Series 14,West,Oregon,593.94,3,0.0,213.69
CA-2023-998180,2023-07-07,Cust-0086,Corporate,Furniture,Tables,Tables Pro Series 28,Central,Illinois,2625.07,9,0.2,-17.86
CA-2024-656289,2023-08-29,Cust-0503,Consumer,Office Supplies,Binders,Binders Pro Series 54,South,Georgia,765.08,2,0.3,-61.58
CA-2022-943658,2023-03-21,Cust-0319,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 48,Central,Texas,483.56,2,0.0,180.31
CA-2023-399323,2023-05-18,Cust-0480,Corporate,Furniture,Furnishings,Furnishings Pro Series 88,West,Arizona,1505.33,4,0.3,-78.76
CA-2023-486609,2024-04-28,Cust-0083,Home Office,Technology,Copiers,Copiers Pro Series 55,Central,Wisconsin,4504.96,4,0.0,1001.73
CA-2023-753789,2022-10-06,Cust-0569,Consumer,Furniture,Bookcases,Bookcases Pro Series 47,West,Arizona,619.37,4,0.0,240.28
CA-2022-375943,2023-10-08,Cust-0012,Consumer,Office Supplies,Paper,Paper Pro Series 79,East,Pennsylvania,955.42,2,0.2,43.49
CA-2022-173642,2022-04-29,Cust-0659,Consumer,Technology,Machines,Machines Pro Series 78,South,Georgia,2232.08,7,0.3,304.84
CA-2023-630531,2022-11-09,Cust-0758,Corporate,Office Supplies,Storage,Storage Pro Series 37,Central,Texas,2785.21,5,0.3,190.93
CA-2023-453007,2022-12-30,Cust-0022,Corporate,Furniture,Chairs,Chairs Pro Series 60,West,Washington,302.6,2,0.0,51.84
CA-2023-817363,2023-06-12,Cust-0549,Home Office,Technology,Accessories,Accessories Pro Series 72,East,New Jersey,1033.51,2,0.0,243.71
CA-2022-659978,2022-11-09,Cust-0446,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 66,South,North Carolina,137.27,3,0.5,-28.59
CA-2024-333749,2024-02-22,Cust-0159,Corporate,Technology,Copiers,Copiers Pro Series 40,South,Florida,2271.66,3,0.1,175.15
CA-2023-469694,2022-12-18,Cust-0563,Consumer,Technology,Phones,Phones Pro Series 31,West,Oregon,4416.15,4,0.0,694.58
CA-2022-628872,2022-12-29,Cust-0664,Consumer,Office Supplies,Paper,Paper Pro Series 42,East,Massachusetts,1602.99,4,0.1,182.67
CA-2022-611783,2023-10-14,Cust-0793,Home Office,Furniture,Furnishings,Furnishings Pro Series 21,East,Massachusetts,4702.3,9,0.3,490.26
CA-2022-857059,2022-07-26,Cust-0148,Consumer,Technology,Phones,Phones Pro Series 46,East,New Jersey,1503.66,7,0.0,323.52
CA-2022-935030,2024-01-12,Cust-0254,Consumer,Technology,Machines,Machines Pro Series 34,West,Oregon,4875.56,5,0.0,1054.51
CA-2024-470670,2023-04-20,Cust-0466,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 27,East,New Jersey,1363.92,3,0.1,432.22
CA-2022-749096,2024-05-11,Cust-0440,Consumer,Office Supplies,Storage,Storage Pro Series 23,West,Oregon,150.62,10,0.2,33.15
CA-2023-391613,2022-11-21,Cust-0674,Consumer,Technology,Accessories,Accessories Pro Series 57,Central,Wisconsin,772.74,1,0.3,120.38
CA-2023-972111,2023-12-08,Cust-0237,Consumer,Office Supplies,Binders,Binders Pro Series 73,West,Oregon,241.49,2,0.0,50.95
CA-2023-162962,2023-10-27,Cust-0060,Corporate,Office Supplies,Storage,Storage Pro Series 31,Central,Texas,4996.18,9,0.0,935.79
CA-2022-152110,2022-07-01,Cust-0414,Consumer,Technology,Copiers,Copiers Pro Series 97,Central,Wisconsin,4682.67,5,0.0,1276.61
CA-2023-250710,2022-04-12,Cust-0410,Consumer,Technology,Machines,Machines Pro Series 45,West,Oregon,957.09,1,0.2,154.58
CA-2022-379468,2023-09-20,Cust-0708,Home Office,Furniture,Tables,Tables Pro Series 56,South,Georgia,1512.89,4,0.2,111.94
CA-2023-271784,2024-03-30,Cust-0108,Corporate,Office Supplies,Art,Art Pro Series 27,Central,Texas,1966.42,7,0.0,553.34
CA-2024-967601,2023-10-21,Cust-0162,Home Office,Technology,Machines,Machines Pro Series 18,South,Florida,2109.98,10,0.0,431.9
CA-2022-226187,2023-12-20,Cust-0755,Corporate,Furniture,Chairs,Chairs Pro Series 48,South,Georgia,1498.13,5,0.2,-5.95
CA-2023-458226,2022-08-19,Cust-0230,Home Office,Furniture,Furnishings,Furnishings Pro Series 86,South,Virginia,844.3,2,0.0,210.82
CA-2023-356573,2023-08-13,Cust-0420,Corporate,Technology,Phones,Phones Pro Series 69,East,New Jersey,8335.14,10,0.3,-317.16
CA-2022-770613,2024-02-29,Cust-0745,Corporate,Furniture,Tables,Tables Pro Series 95,East,New Jersey,3121.77,6,0.0,612.73
CA-2022-628075,2023-04-10,Cust-0568,Home Office,Technology,Machines,Machines Pro Series 66,East,New Jersey,2185.08,4,0.1,660.26
CA-2023-985887,2023-12-04,Cust-0653,Corporate,Technology,Machines,Machines Pro Series 76,West,Oregon,7343.5,6,0.0,2240.17
CA-2023-746585,2023-11-24,Cust-0268,Consumer,Office Supplies,Art,Art Pro Series 93,West,Washington,483.92,2,0.0,91.24
CA-2024-836406,2023-09-17,Cust-0042,Corporate,Furniture,Furnishings,Furnishings Pro Series 39,West,Arizona,3104.01,7,0.0,1107.93
CA-2022-753796,2023-01-20,Cust-0395,Consumer,Furniture,Furnishings,Furnishings Pro Series 11,Central,Texas,477.39,1,0.0,115.5
CA-2023-109489,2023-10-29,Cust-0573,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 16,West,Washington,107.61,2,0.0,20.16
CA-2024-777034,2022-05-15,Cust-0005,Home Office,Office Supplies,Art,Art Pro Series 92,South,Florida,3991.58,10,0.2,495.99
CA-2023-229628,2023-06-13,Cust-0179,Consumer,Furniture,Chairs,Chairs Pro Series 31,East,New Jersey,3508.78,9,0.0,1335.93
CA-2022-251783,2022-06-24,Cust-0184,Corporate,Furniture,Furnishings,Furnishings Pro Series 51,Central,Wisconsin,583.38,2,0.2,76.06
CA-2023-529115,2022-07-07,Cust-0414,Consumer,Technology,Accessories,Accessories Pro Series 79,South,Florida,3290.12,9,0.2,111.51
CA-2024-865520,2023-06-19,Cust-0272,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 19,East,Pennsylvania,2016.43,8,0.0,583.66
CA-2023-565991,2024-06-21,Cust-0304,Consumer,Furniture,Bookcases,Bookcases Pro Series 17,West,Oregon,240.9,8,0.2,16.98
CA-2023-261848,2022-02-19,Cust-0771,Corporate,Office Supplies,Art,Art Pro Series 98,South,Georgia,2920.74,6,0.1,505.91
CA-2024-722934,2024-04-22,Cust-0258,Home Office,Office Supplies,Art,Art Pro Series 79,East,New York,301.72,1,0.3,-18.52
CA-2022-130131,2022-03-23,Cust-0459,Corporate,Technology,Phones,Phones Pro Series 16,South,Virginia,922.25,3,0.0,350.35
CA-2024-834304,2023-03-17,Cust-0316,Corporate,Technology,Copiers,Copiers Pro Series 50,West,Washington,840.7,3,0.1,80.17
CA-2023-452516,2023-11-02,Cust-0721,Consumer,Office Supplies,Paper,Paper Pro Series 31,East,Pennsylvania,994.97,6,0.2,194.12
CA-2024-364834,2022-04-19,Cust-0082,Home Office,Technology,Accessories,Accessories Pro Series 52,South,Georgia,1311.03,6,0.2,91.61
CA-2024-743247,2023-07-28,Cust-0226,Consumer,Office Supplies,Binders,Binders Pro Series 62,Central,Illinois,942.22,3,0.1,179.51
CA-2024-614897,2022-06-06,Cust-0061,Home Office,Technology,Accessories,Accessories Pro Series 11,West,California,1565.51,7,0.0,304.23
CA-2024-483984,2023-06-26,Cust-0592,Corporate,Furniture,Chairs,Chairs Pro Series 63,South,Florida,3515.53,10,0.2,64.74
CA-2024-234842,2022-08-17,Cust-0484,Consumer,Furniture,Furnishings,Furnishings Pro Series 22,Central,Michigan,291.58,2,0.0,74.64
CA-2024-156586,2024-06-16,Cust-0395,Corporate,Furniture,Chairs,Chairs Pro Series 34,South,Georgia,737.92,10,0.1,136.63
CA-2023-747906,2024-03-17,Cust-0039,Consumer,Technology,Copiers,Copiers Pro Series 37,South,Georgia,7221.83,5,0.5,-762.82
CA-2024-156446,2022-08-24,Cust-0583,Corporate,Technology,Phones,Phones Pro Series 13,South,Virginia,6823.83,5,0.0,2651.11
CA-2022-273001,2023-10-31,Cust-0794,Corporate,Technology,Phones,Phones Pro Series 43,Central,Michigan,4257.62,3,0.2,949.21
CA-2022-830367,2024-06-10,Cust-0700,Corporate,Furniture,Tables,Tables Pro Series 99,South,Georgia,2256.62,4,0.0,612.58
CA-2022-745390,2022-08-23,Cust-0306,Home Office,Office Supplies,Art,Art Pro Series 92,East,New York,1235.58,5,0.0,462.63
CA-2022-277177,2023-12-20,Cust-0325,Consumer,Technology,Machines,Machines Pro Series 18,Central,Illinois,11195.85,8,0.3,-510.74
CA-2022-256904,2022-04-29,Cust-0747,Corporate,Office Supplies,Art,Art Pro Series 24,West,Oregon,1401.75,8,0.0,433.37
CA-2022-842161,2022-02-08,Cust-0041,Corporate,Technology,Machines,Machines Pro Series 29,South,Georgia,3029.23,8,0.0,882.23
CA-2023-949357,2022-12-04,Cust-0270,Consumer,Technology,Phones,Phones Pro Series 95,West,Arizona,2443.25,2,0.2,542.59
CA-2024-771939,2024-02-11,Cust-0593,Consumer,Furniture,Tables,Tables Pro Series 19,West,California,544.09,4,0.0,116.03
CA-2023-926296,2023-12-18,Cust-0043,Consumer,Furniture,Bookcases,Bookcases Pro Series 34,South,Florida,254.95,1,0.1,29.81
CA-2023-451250,2022-05-07,Cust-0142,Corporate,Furniture,Tables,Tables Pro Series 78,East,New Jersey,1259.38,6,0.0,385.51
CA-2022-225267,2023-01-24,Cust-0041,Corporate,Furniture,Tables,Tables Pro Series 47,West,Arizona,5012.17,9,0.2,924.96
CA-2023-853790,2023-02-06,Cust-0764,Consumer,Furniture,Bookcases,Bookcases Pro Series 50,East,New Jersey,1594.39,3,0.0,516.82
CA-2024-896569,2022-12-06,Cust-0218,Consumer,Technology,Machines,Machines Pro Series 70,East,Massachusetts,9472.82,9,0.1,2449.66
CA-2022-381203,2022-03-16,Cust-0117,Home Office,Furniture,Chairs,Chairs Pro Series 11,West,Washington,568.01,5,0.0,174.64
CA-2023-757094,2022-07-05,Cust-0260,Consumer,Furniture,Bookcases,Bookcases Pro Series 47,South,Georgia,241.2,6,0.1,36.37
CA-2024-642807,2024-06-25,Cust-0344,Corporate,Furniture,Bookcases,Bookcases Pro Series 40,East,New Jersey,4737.84,10,0.0,1336.18
CA-2024-706618,2023-08-15,Cust-0296,Corporate,Office Supplies,Art,Art Pro Series 14,Central,Michigan,1428.62,3,0.1,432.54
CA-2024-766617,2023-01-10,Cust-0611,Consumer,Technology,Phones,Phones Pro Series 33,Central,Texas,1209.13,1,0.0,332.14
CA-2022-659041,2023-05-31,Cust-0093,Consumer,Office Supplies,Binders,Binders Pro Series 36,East,Pennsylvania,2291.13,4,0.2,243.4
CA-2022-462453,2022-05-25,Cust-0578,Consumer,Technology,Copiers,Copiers Pro Series 22,West,Oregon,4229.99,3,0.1,917.84
CA-2022-925667,2022-08-18,Cust-0147,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 81,West,Washington,4249.93,9,0.2,786.68
CA-2024-118221,2022-11-08,Cust-0777,Consumer,Technology,Accessories,Accessories Pro Series 22,West,Arizona,3101.57,3,0.0,1042.45
CA-2023-415707,2023-10-30,Cust-0279,Consumer,Technology,Copiers,Copiers Pro Series 62,Central,Illinois,211.96,2,0.1,35.44
CA-2024-198157,2024-06-20,Cust-0004,Consumer,Furniture,Furnishings,Furnishings Pro Series 39,West,Arizona,565.13,1,0.1,86.87
CA-2022-839830,2022-11-07,Cust-0650,Home Office,Furniture,Furnishings,Furnishings Pro Series 32,South,Florida,194.98,1,0.0,37.92
CA-2024-926982,2022-11-02,Cust-0010,Consumer,Technology,Machines,Machines Pro Series 81,East,New York,8613.98,6,0.5,-15.0
CA-2022-787862,2024-02-14,Cust-0318,Consumer,Technology,Phones,Phones Pro Series 20,East,Massachusetts,2796.38,3,0.0,477.43
CA-2022-654583,2023-03-22,Cust-0550,Home Office,Furniture,Furnishings,Furnishings Pro Series 47,South,Virginia,3771.31,7,0.5,-173.42
CA-2024-311020,2023-01-27,Cust-0248,Consumer,Furniture,Chairs,Chairs Pro Series 62,West,California,4552.87,9,0.0,1689.05
CA-2024-791808,2023-09-03,Cust-0002,Corporate,Technology,Copiers,Copiers Pro Series 58,South,Florida,2795.63,2,0.0,1092.55
CA-2024-839743,2022-06-17,Cust-0488,Corporate,Technology,Machines,Machines Pro Series 69,West,Washington,10693.81,9,0.0,4194.69
CA-2023-393798,2022-06-11,Cust-0342,Corporate,Technology,Copiers,Copiers Pro Series 90,West,Washington,3865.63,4,0.2,378.69
CA-2024-857608,2022-11-09,Cust-0736,Corporate,Office Supplies,Binders,Binders Pro Series 72,South,North Carolina,493.78,3,0.3,43.62
CA-2022-733814,2022-06-19,Cust-0665,Consumer,Technology,Phones,Phones Pro Series 60,West,Washington,1628.33,2,0.1,376.83
CA-2023-121068,2023-01-02,Cust-0406,Corporate,Technology,Copiers,Copiers Pro Series 13,West,Arizona,6626.4,6,0.0,1587.89
CA-2024-276071,2023-01-27,Cust-0086,Home Office,Technology,Accessories,Accessories Pro Series 90,South,Florida,9349.2,9,0.0,3190.08
CA-2024-149328,2022-07-09,Cust-0328,Home Office,Furniture,Bookcases,Bookcases Pro Series 70,West,California,299.62,7,0.2,1.37
CA-2022-379286,2022-04-22,Cust-0296,Consumer,Technology,Machines,Machines Pro Series 19,South,Georgia,1104.76,7,0.0,233.73
CA-2024-128384,2023-03-26,Cust-0165,Consumer,Office Supplies,Paper,Paper Pro Series 55,South,Virginia,227.94,4,0.0,74.26
CA-2024-319960,2023-04-19,Cust-0291,Consumer,Furniture,Furnishings,Furnishings Pro Series 33,South,North Carolina,2332.66,5,0.0,499.73
CA-2023-634724,2022-11-16,Cust-0709,Consumer,Office Supplies,Paper,Paper Pro Series 27,South,Virginia,896.43,9,0.5,-188.37
CA-2024-711552,2023-09-20,Cust-0567,Consumer,Furniture,Chairs,Chairs Pro Series 62,Central,Illinois,776.16,9,0.2,59.57
CA-2022-858494,2022-01-11,Cust-0302,Home Office,Office Supplies,Binders,Binders Pro Series 28,South,Virginia,2867.04,6,0.3,102.72
CA-2023-645925,2022-03-15,Cust-0031,Consumer,Furniture,Furnishings,Furnishings Pro Series 54,West,Oregon,2626.16,7,0.1,680.59
CA-2024-875069,2023-03-06,Cust-0325,Consumer,Technology,Phones,Phones Pro Series 55,West,California,2379.91,3,0.2,274.39
CA-2023-587137,2024-02-24,Cust-0496,Consumer,Office Supplies,Paper,Paper Pro Series 29,South,Virginia,511.86,4,0.0,203.76
CA-2023-489204,2024-02-26,Cust-0250,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 85,East,Pennsylvania,3407.8,6,0.1,1037.02
CA-2023-408935,2024-06-02,Cust-0232,Consumer,Furniture,Chairs,Chairs Pro Series 49,East,Pennsylvania,2002.77,6,0.1,348.28
CA-2024-678099,2022-12-29,Cust-0618,Home Office,Office Supplies,Paper,Paper Pro Series 53,West,Oregon,48.45,1,0.2,9.07
CA-2024-933098,2022-01-23,Cust-0751,Consumer,Technology,Phones,Phones Pro Series 84,South,Virginia,5325.9,6,0.1,653.94
CA-2024-784665,2023-05-31,Cust-0088,Consumer,Technology,Copiers,Copiers Pro Series 72,West,Washington,319.36,1,0.0,91.25
CA-2023-521922,2023-11-12,Cust-0045,Consumer,Technology,Machines,Machines Pro Series 54,West,California,9111.11,7,0.1,2579.88
CA-2024-605652,2023-07-20,Cust-0114,Home Office,Furniture,Tables,Tables Pro Series 59,Central,Michigan,896.24,2,0.0,188.5
CA-2022-333370,2023-01-22,Cust-0398,Corporate,Furniture,Bookcases,Bookcases Pro Series 69,Central,Michigan,743.97,5,0.0,231.18
CA-2023-588293,2023-07-15,Cust-0766,Corporate,Furniture,Chairs,Chairs Pro Series 23,Central,Wisconsin,3366.47,6,0.0,1047.95
CA-2023-103513,2023-09-03,Cust-0393,Consumer,Furniture,Furnishings,Furnishings Pro Series 64,East,Massachusetts,217.47,7,0.2,50.67
CA-2023-671351,2022-06-11,Cust-0693,,Office Supplies,Storage,Storage Pro Series 90,South,Florida,1184.8,8,0.0,450.5
CA-2024-129867,2022-06-03,Cust-0468,Corporate,Technology,Phones,Phones Pro Series 85,West,Arizona,6868.29,10,0.2,935.26
CA-2023-980697,2023-01-17,Cust-0157,Consumer,Furniture,Bookcases,Bookcases Pro Series 81,Central,Michigan,5477.78,10,0.1,748.27
CA-2024-544297,2023-07-30,Cust-0303,Home Office,Furniture,Bookcases,Bookcases Pro Series 23,West,California,1168.54,5,0.3,-1.84
CA-2023-872269,2024-04-11,Cust-0740,Corporate,Furniture,Chairs,Chairs Pro Series 53,South,North Carolina,3041.45,7,0.1,665.79
CA-2023-774424,2022-05-15,Cust-0543,Consumer,Technology,Phones,Phones Pro Series 26,South,Florida,5185.94,4,0.2,1079.56
CA-2023-326088,2023-09-02,Cust-0093,Consumer,Technology,Machines,Machines Pro Series 60,Central,Wisconsin,6647.7,9,0.1,1074.4
CA-2023-409844,2024-05-29,Cust-0512,Consumer,Technology,Accessories,Accessories Pro Series 44,East,New Jersey,904.94,1,0.0,279.08
CA-2024-747635,2023-03-28,Cust-0791,Corporate,Technology,Machines,Machines Pro Series 50,Central,Illinois,10009.15,7,0.2,608.43
CA-2023-161295,2023-02-27,Cust-0052,Consumer,Office Supplies,Binders,Binders Pro Series 65,East,New York,2579.59,10,0.5,-49.36
CA-2022-909342,2024-03-05,Cust-0466,Corporate,Technology,Accessories,Accessories Pro Series 58,West,Washington,5858.69,4,0.0,1705.59
CA-2024-282788,2022-11-08,Cust-0199,Consumer,Office Supplies,Paper,Paper Pro Series 65,East,Pennsylvania,2723.64,8,0.1,298.21
CA-2023-226453,2023-01-15,Cust-0433,Corporate,Office Supplies,Paper,Paper Pro Series 19,Central,Wisconsin,1130.74,3,0.3,-42.01
CA-2024-905050,2023-08-25,Cust-0767,Corporate,Technology,Machines,Machines Pro Series 45,Central,Michigan,830.92,7,0.1,131.12
CA-2022-552487,2023-10-18,Cust-0712,Corporate,Furniture,Tables,Tables Pro Series 16,Central,Texas,167.3,1,0.0,54.16
CA-2024-519511,2023-07-01,Cust-0344,Corporate,Office Supplies,Paper,Paper Pro Series 12,West,Washington,3900.45,7,0.0,1247.1
CA-2023-778123,2023-04-08,Cust-0314,Corporate,Technology,Phones,Phones Pro Series 20,Central,Michigan,9132.91,9,0.0,3470.14
CA-2022-101337,2024-01-05,Cust-0388,Home Office,Technology,Machines,Machines Pro Series 13,South,North Carolina,6325.65,5,0.0,1778.98
CA-2023-773205,2024-03-21,Cust-0029,Home Office,Furniture,Tables,Tables Pro Series 25,East,New Jersey,1148.1,2,0.0,214.36
CA-2022-378111,2023-02-03,Cust-0714,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 87,West,Arizona,146.9,9,0.2,21.75
CA-2022-526111,2023-11-18,Cust-0426,Consumer,Furniture,Furnishings,Furnishings Pro Series 99,East,Pennsylvania,338.24,3,0.5,-3.43
CA-2022-669558,2023-01-21,Cust-0065,Corporate,Technology,Phones,Phones Pro Series 99,West,California,688.69,6,0.1,113.8
CA-2022-731537,2023-08-11,Cust-0267,Consumer,Furniture,Chairs,Chairs Pro Series 98,West,Oregon,1234.84,5,0.2,291.51
CA-2024-252516,2022-09-24,Cust-0713,Consumer,Furniture,Bookcases,Bookcases Pro Series 36,East,New Jersey,986.6,5,0.2,155.55
CA-2023-962661,2023-01-13,Cust-0386,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 60,South,Florida,198.66,3,0.0,78.34
CA-2024-289346,2023-09-28,Cust-0383,Consumer,Technology,Accessories,Accessories Pro Series 27,South,Virginia,1273.48,2,0.3,45.3
