CustomerID,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn
7590-C3230,45,Month-to-month,Electronic check,49.3,2190.22,No,No,Yes
7590-C3231,22,Month-to-month,Mailed check,42.36,907.47,No,Yes,Yes
7590-C3232,38,One year,Mailed check,89.62,3471.05,No,Yes,No
7590-C3233,54,One year,Bank transfer,42.32,2210.13,No,Yes,No
7590-C3234,58,Month-to-month,Mailed check,56.18,3321.15,No,Yes,No
7590-C3235,57,Month-to-month,Mailed check,23.99,1382.48,No,Yes,No
7590-C3236,70,One year,Bank transfer,66.48,4523.93,No,Yes,No
7590-C3237,48,Month-to-month,Mailed check,115.46,5491.01,No,Yes,No
7590-C3238,37,Two year,Mailed check,107.89,4171.83,DSL,No,No
7590-C3239,16,Month-to-month,Mailed check,77.15,1234.6,No,No,Yes
7590-C3240,35,One year,Mailed check,109.07,3770.68,No,Yes,No
7590-C3241,57,One year,Electronic check,37.59,2221.82,DSL,No,No
7590-C3242,16,Month-to-month,Credit card,99.8,1530.32,Fiber optic,Yes,No
7590-C3243,11,Month-to-month,Bank transfer,75.75,837.33,Fiber optic,Yes,Yes
7590-C3244,42,One year,Electronic check,24.4,1016.06,DSL,No,No
7590-C3245,49,Two year,Credit card,74.34,3462.04,Fiber optic,No,No
7590-C3246,62,One year,Electronic check,45.9,2793.31,Fiber optic,Yes,No
7590-C3247,47,One year,Credit card,25.21,1181.18,No,Yes,No
7590-C3248,40,Month-to-month,Mailed check,42.68,1675.21,DSL,Yes,Yes
7590-C3249,17,Two year,Electronic check,115.56,1891.81,DSL,Yes,No
7590-C3250,13,One year,Credit card,58.95,729.07,No,Yes,No
7590-C3251,62,Two year,Mailed check,83.98,5427.61,No,No,No
7590-C3252,12,Month-to-month,Bank transfer,29.3,335.29,No,No,Yes
7590-C3253,62,Month-to-month,Electronic check,60.96,3668.04,Fiber optic,No,No
7590-C3254,57,Month-to-month,Bank transfer,92.44,5416.12,No,Yes,Yes
7590-C3255,72,Month-to-month,Electronic check,22.98,1584.11,Fiber optic,No,No
7590-C3256,10,Month-to-month,Credit card,101.72,1065.45,Fiber optic,Yes,No
7590-C3257,36,Month-to-month,Credit card,78.74,2956.62,No,No,No
7590-C3258,72,Month-to-month,Mailed check,96.71,6738.3,DSL,Yes,Yes
7590-C3259,47,One year,Mailed check,32.28,1504.56,DSL,Yes,No
7590-C3260,45,Month-to-month,Bank transfer,81.21,3774.91,Fiber optic,Yes,No
7590-C3261,58,Month-to-month,Electronic check,60.25,3595.29,Fiber optic,No,No
7590-C3262,33,Month-to-month,Electronic check,103.2,3559.05,DSL,No,No
7590-C3263,64,Month-to-month,Credit card,114.94,7600.14,No,Yes,Yes
7590-C3264,69,Month-to-month,Mailed check,83.78,5546.32,DSL,No,Yes
7590-C3265,52,Month-to-month,Credit card,114.51,5828.85,Fiber optic,No,Yes
7590-C3266,49,Two year,Bank transfer,40.5,1967.67,No,No,No
7590-C3267,7,Two year,Credit card,25.83,179.16,No,No,No
7590-C3268,57,Month-to-month,Mailed check,28.04,1618.08,No,Yes,Yes
7590-C3269,45,Month-to-month,Mailed check,78.43,3546.46,Fiber optic,No,No
7590-C3270,62,Month-to-month,Credit card,30.04,1769.81,DSL,Yes,No
7590-C3271,22,Month-to-month,Mailed check,33.99,768.47,Fiber optic,No,No
7590-C3272,17,Two year,Mailed check,21.97,360.57,No,Yes,Yes
7590-C3273,53,One year,Electronic check,52.99,2905.57,Fiber optic,No,No
7590-C3274,66,Two year,Mailed check,106.08,6890.02,Fiber optic,No,No
7590-C3275,18,Month-to-month,Credit card,40.97,709.05,No,No,Yes
7590-C3276,21,One year,Bank transfer,56.28,1231.28,Fiber optic,Yes,No
7590-C3277,15,Month-to-month,Mailed check,99.0,1528.66,DSL,No,Yes
7590-C3278,63,Two year,Mailed check,87.48,5671.93,No,Yes,No
7590-C3279,59,One year,Credit card,94.94,5397.97,DSL,Yes,No
7590-C3280,26,Month-to-month,Mailed check,41.19,1090.73,DSL,Yes,No
7590-C3281,70,Month-to-month,Credit card,84.21,5876.82,No,Yes,No
7590-C3282,42,Month-to-month,Electronic check,45.99,1860.6,No,No,No
7590-C3283,33,Month-to-month,Mailed check,88.76,3046.85,No,No,Yes
7590-C3284,29,Month-to-month,Electronic check,100.94,2884.51,No,No,Yes
7590-C3285,17,Two year,Mailed check,62.22,1061.1,DSL,No,No
7590-C3286,49,Month-to-month,Bank transfer,96.07,4836.91,Fiber optic,Yes,No
7590-C3287,16,Month-to-month,Mailed check,84.38,1382.21,Fiber optic,No,Yes
7590-C3288,31,One year,Credit card,87.36,2823.07,Fiber optic,Yes,No
7590-C3289,22,Month-to-month,Credit card,89.0,1984.07,No,No,No
7590-C3290,63,Month-to-month,Bank transfer,51.99,3304.83,Fiber optic,No,No
7590-C3291,4,One year,Credit card,29.71,124.11,DSL,Yes,Yes
7590-C3292,7,One year,Credit card,70.8,512.32,No,No,No
7590-C3293,26,Month-to-month,Credit card,35.7,955.02,DSL,Yes,Yes
7590-C3294,40,Month-to-month,Electronic check,81.46,3143.78,DSL,No,No
7590-C3295,1,Month-to-month,Credit card,49.46,50.23,Fiber optic,Yes,Yes
7590-C3296,45,One year,Mailed check,61.65,2756.99,No,Yes,No
7590-C3297,66,One year,Bank transfer,85.25,5555.16,DSL,No,No
7590-C3298,47,Month-to-month,Credit card,94.65,4264.11,Fiber optic,No,Yes
7590-C3299,50,One year,Electronic check,96.14,4837.34,No,Yes,No
7590-C3300,27,One year,Credit card,68.5,1830.78,Fiber optic,Yes,No
7590-C3301,38,One year,Credit card,77.79,2868.86,DSL,No,No
7590-C3302,56,Month-to-month,Bank transfer,21.34,1213.23,DSL,Yes,No
7590-C3303,11,Two year,Mailed check,51.83,545.16,Fiber optic,No,No
7590-C3304,22,Month-to-month,Mailed check,100.96,2221.3,No,No,Yes
7590-C3305,66,Two year,Credit card,35.21,2296.08,DSL,Yes,No
7590-C3306,26,Month-to-month,Electronic check,81.56,2211.94,No,No,Yes
7590-C3307,22,Month-to-month,Bank transfer,91.44,2050.17,DSL,Yes,No
7590-C3308,9,One year,Electronic check,57.31,515.26,No,No,No
7590-C3309,13,Two year,Electronic check,47.58,594.46,No,Yes,No
7590-C3310,34,Two year,Electronic check,33.84,1181.99,No,Yes,Yes
7590-C3311,43,Month-to-month,Mailed check,44.8,2015.09,DSL,Yes,No
7590-C3312,1,Two year,Electronic check,49.49,49.45,DSL,No,No
7590-C3313,64,Month-to-month,Bank transfer,88.02,5699.93,No,Yes,No
7590-C3314,58,One year,Mailed check,105.55,6085.22,DSL,Yes,No
7590-C3315,59,Month-to-month,Bank transfer,21.93,1229.41,Fiber optic,Yes,No
7590-C3316,42,Month-to-month,Bank transfer,97.14,4127.37,Fiber optic,No,No
7590-C3317,63,Month-to-month,Mailed check,114.42,7307.52,No,Yes,Yes
7590-C3318,27,Month-to-month,Credit card,86.1,2376.53,DSL,No,No
7590-C3319,23,Month-to-month,Mailed check,37.78,835.86,DSL,No,Yes
7590-C3320,44,Month-to-month,Bank transfer,72.36,3103.19,Fiber optic,No,Yes
7590-C3321,56,Month-to-month,Electronic check,117.16,6738.5,No,No,Yes
7590-C3322,18,Month-to-month,Credit card,93.3,1714.26,No,Yes,Yes
7590-C3323,51,One year,Mailed check,109.54,5773.04,No,Yes,No
7590-C3324,66,One year,Electronic check,81.11,5347.98,DSL,Yes,No
7590-C3325,62,One year,Bank transfer,25.24,1619.26,No,No,No
7590-C3326,34,Month-to-month,Mailed check,38.74,1337.35,Fiber optic,No,Yes
7590-C3327,24,One year,Mailed check,50.79,1224.85,No,Yes,Yes
7590-C3328,28,Month-to-month,Credit card,34.66,933.75,DSL,No,No
7590-C3329,5,Two year,Bank transfer,31.47,156.31,DSL,No,No
7590-C3330,69,One year,Electronic check,24.88,1722.96,No,Yes,No
7590-C3331,12,Two year,Electronic check,101.97,1207.1,No,Yes,Yes
7590-C3332,7,Two year,Electronic check,58.5,421.74,DSL,Yes,No
7590-C3333,63,Month-to-month,Electronic check,60.01,3939.19,DSL,Yes,Yes
7590-C3334,10,Two year,Bank transfer,50.9,516.18,Fiber optic,Yes,No
7590-C3335,32,Month-to-month,Mailed check,51.6,1717.33,No,Yes,Yes
7590-C3336,35,Month-to-month,Bank transfer,84.9,2872.73,No,Yes,Yes
7590-C3337,40,Two year,Electronic check,92.03,3693.96,DSL,No,Yes
7590-C3338,70,Two year,Mailed check,115.23,8040.5,DSL,No,No
7590-C3339,18,Month-to-month,Bank transfer,96.49,1652.03,No,No,Yes
7590-C3340,52,Two year,Electronic check,48.61,2481.24,No,No,No
7590-C3341,43,Month-to-month,Credit card,24.05,1058.34,Fiber optic,Yes,No
7590-C3342,47,One year,Electronic check,69.63,3351.67,No,No,No
7590-C3343,53,One year,Electronic check,27.02,1365.32,Fiber optic,No,No
7590-C3344,27,Month-to-month,Mailed check,62.47,1697.72,Fiber optic,Yes,Yes
7590-C3345,50,Month-to-month,Credit card,48.67,2474.67,DSL,Yes,Yes
7590-C3346,71,Two year,Bank transfer,94.93,6905.65,DSL,Yes,No
7590-C3347,55,Two year,Bank transfer,74.91,3973.53,DSL,Yes,No
7590-C3348,31,One year,Mailed check,48.36,1459.08,DSL,Yes,Yes
7590-C3349,19,One year,Electronic check,74.3,1432.09,Fiber optic,No,Yes
7590-C3350,24,Month-to-month,Mailed check,73.68,1741.18,Fiber optic,Yes,No
7590-C3351,62,Month-to-month,Credit card,90.81,5433.53,DSL,Yes,Yes
7590-C3352,9,Month-to-month,Credit card,31.54,291.28,Fiber optic,Yes,Yes
7590-C3353,29,Month-to-month,Electronic check,102.92,2968.95,Fiber optic,Yes,No
7590-C3354,24,Two year,Electronic check,90.54,2226.91,DSL,No,No
7590-C3355,56,Month-to-month,Electronic check,73.05,3948.08,No,No,No
7590-C3356,6,Month-to-month,Credit card,65.86,410.58,Fiber optic,Yes,Yes
7590-C3357,4,Two year,Bank transfer,77.63,312.43,DSL,Yes,No
7590-C3358,8,Month-to-month,Mailed check,64.76,504.47,DSL,No,No
7590-C3359,62,Month-to-month,Electronic check,67.46,4152.59,No,No,No
7590-C3360,68,Month-to-month,Electronic check,29.21,2023.1,Fiber optic,Yes,No
7590-C3361,16,Two year,Bank transfer,104.98,1723.34,DSL,Yes,No
7590-C3362,52,Month-to-month,Credit card,69.28,3524.65,No,Yes,No
7590-C3363,40,One year,Bank transfer,20.06,768.78,No,Yes,No
7590-C3364,9,Two year,Mailed check,34.3,317.66,No,No,No
7590-C3365,36,Month-to-month,Electronic check,88.3,3082.07,DSL,No,No
7590-C3366,2,Month-to-month,Mailed check,96.46,192.92,DSL,Yes,Yes
7590-C3367,50,Month-to-month,Bank transfer,56.56,2781.08,No,Yes,Yes
7590-C3368,69,Month-to-month,Credit card,97.99,6435.96,DSL,No,No
7590-C3369,26,Month-to-month,Electronic check,89.04,2250.33,Fiber optic,Yes,Yes
7590-C3370,10,Month-to-month,Mailed check,27.34,284.37,Fiber optic,Yes,No
7590-C3371,1,Month-to-month,Mailed check,81.44,78.78,DSL,No,No
7590-C3372,16,Month-to-month,Electronic check,50.31,786.44,Fiber optic,No,No
7590-C3373,72,Two year,Mailed check,64.42,4574.21,No,Yes,No
7590-C3374,33,Month-to-month,Bank transfer,45.04,1560.32,Fiber optic,Yes,Yes
7590-C3375,34,One year,Credit card,61.19,1997.92,Fiber optic,Yes,No
7590-C3376,43,One year,Bank transfer,59.17,2473.43,DSL,No,No
7590-C3377,44,Month-to-month,Mailed check,24.7,1065.17,DSL,No,Yes
7590-C3378,33,Month-to-month,Credit card,50.92,1671.43,No,No,Yes
7590-C3379,56,Month-to-month,Bank transfer,50.59,2716.35,DSL,No,No
7590-C3380,17,Two year,Electronic check,76.18,1351.37,Fiber optic,No,No
7590-C3381,57,Two year,Credit card,35.89,2073.13,DSL,Yes,No
7590-C3382,69,Month-to-month,Electronic check,67.16,4533.0,Fiber optic,Yes,No
7590-C3383,54,Two year,Electronic check,104.79,5904.82,DSL,Yes,No
7590-C3384,23,Month-to-month,Bank transfer,33.3,760.61,No,No,No
7590-C3385,58,Month-to-month,Bank transfer,71.83,4043.71,DSL,No,Yes
7590-C3386,22,Two year,Bank transfer,46.97,1066.1,DSL,No,Yes
7590-C3387,67,One year,Credit card,101.48,6894.77,Fiber optic,Yes,No
7590-C3388,53,Month-to-month,Credit card,116.71,6434.83,Fiber optic,Yes,Yes
7590-C3389,1,One year,Bank transfer,47.26,46.93,DSL,Yes,No
7590-C3390,1,Month-to-month,Electronic check,25.38,24.46,No,No,No
7590-C3391,54,One year,Bank transfer,34.22,1838.21,Fiber optic,No,No
7590-C3392,37,Two year,Credit card,96.04,3630.28,Fiber optic,No,No
7590-C3393,46,Month-to-month,Mailed check,97.67,4532.25,DSL,No,No
7590-C3394,30,Month-to-month,Electronic check,43.14,1308.55,DSL,No,No
7590-C3395,63,One year,Mailed check,114.72,7339.51,Fiber optic,No,No
7590-C3396,54,One year,Mailed check,111.4,5929.71,Fiber optic,No,No
7590-C3397,71,Month-to-month,Credit card,63.59,4362.14,DSL,Yes,No
7590-C3398,55,One year,Bank transfer,22.74,1287.47,DSL,Yes,No
7590-C3399,3,Month-to-month,Mailed check,55.33,163.73,No,No,No
7590-C3400,6,Month-to-month,Mailed check,87.62,524.0,Fiber optic,No,Yes
7590-C3401,28,Month-to-month,Credit card,40.69,1186.57,No,Yes,No
7590-C3402,39,Month-to-month,Mailed check,66.73,2538.22,DSL,No,Yes
7590-C3403,20,Month-to-month,Electronic check,48.43,1004.58,No,Yes,Yes
7590-C3404,50,Month-to-month,Mailed check,40.22,1995.51,No,Yes,Yes
7590-C3405,66,Month-to-month,Credit card,106.23,6662.98,Fiber optic,No,No
7590-C3406,14,Two year,Credit card,50.76,678.87,Fiber optic,No,No
7590-C3407,5,One year,Bank transfer,92.79,472.32,No,No,Yes
7590-C3408,3,One year,Electronic check,78.46,230.5,DSL,Yes,No
7590-C3409,71,One year,Mailed check,36.99,2592.44,No,No,No
7590-C3410,28,Two year,Mailed check,82.31,2223.37,Fiber optic,No,No
7590-C3411,60,One year,Electronic check,52.51,3181.61,DSL,Yes,No
7590-C3412,46,One year,Credit card,84.43,3794.69,DSL,No,No
7590-C3413,47,Month-to-month,Electronic check,80.33,3767.89,Fiber optic,No,Yes
7590-C3414,42,Month-to-month,Electronic check,108.7,4416.11,No,Yes,Yes
7590-C3415,19,Two year,Mailed check,62.36,1165.03,Fiber optic,No,No
7590-C3416,64,Two year,Credit card,83.33,5297.85,No,Yes,No
7590-C3417,55,Month-to-month,Mailed check,77.02,4411.5,Fiber optic,No,No
7590-C3418,43,Month-to-month,Mailed check,100.61,4431.31,Fiber optic,No,No
7590-C3419,19,Month-to-month,Electronic check,110.72,2046.65,DSL,No,Yes
7590-C3420,4,Two year,Electronic check,114.7,458.09,No,Yes,Yes
7590-C3421,54,Two year,Electronic check,68.92,3742.12,No,No,No
7590-C3422,51,One year,Electronic check,49.36,,Fiber optic,No,No
7590-C3423,39,Month-to-month,Electronic check,81.27,3022.79,DSL,No,Yes
7590-C3424,29,Month-to-month,Electronic check,78.49,2214.35,DSL,No,Yes
7590-C3425,16,Month-to-month,Mailed check,92.2,1430.71,DSL,Yes,Yes
7590-C3426,68,Month-to-month,Bank transfer,74.38,5049.94,Fiber optic,Yes,Yes
7590-C3427,30,Month-to-month,Bank transfer,84.35,2617.97,No,Yes,Yes
7590-C3428,12,Month-to-month,Credit card,28.16,330.51,DSL,Yes,No
7590-C3429,72,One year,Mailed check,92.28,6668.59,Fiber optic,Yes,No
7590-C3430,45,Month-to-month,Credit card,73.06,3250.8,Fiber optic,Yes,No
7590-C3431,51,Two year,Bank transfer,65.98,3200.96,DSL,No,No
7590-C3432,11,One year,Credit card,47.21,542.51,Fiber optic,Yes,Yes
7590-C3433,52,Month-to-month,Bank transfer,80.47,4273.22,DSL,No,Yes
7590-C3434,30,Month-to-month,Credit card,78.39,2388.56,No,Yes,No
7590-C3435,55,Two year,Bank transfer,61.95,3429.3,DSL,No,No
7590-C3436,68,Month-to-month,Credit card,92.24,6262.01,No,No,Yes
7590-C3437,35,One year,Credit card,75.82,2755.61,No,No,No
7590-C3438,72,Month-to-month,Bank transfer,101.45,7611.64,DSL,Yes,No
7590-C3439,2,Month-to-month,Bank transfer,40.26,80.6,Fiber optic,No,No
7590-C3440,62,Two year,Bank transfer,105.44,6248.56,No,No,No
7590-C3441,33,Month-to-month,Mailed check,114.57,3946.1,DSL,Yes,No
7590-C3442,3,One year,Mailed check,50.94,153.0,No,Yes,Yes
7590-C3443,27,Month-to-month,Mailed check,44.37,1231.98,No,No,No
7590-C3444,17,One year,Electronic check,99.81,1625.34,No,Yes,No
7590-C3445,69,Month-to-month,Mailed check,110.1,7779.25,DSL,Yes,No
7590-C3446,30,Month-to-month,Credit card,66.61,2082.16,No,No,No
7590-C3447,23,One year,Credit card,22.99,525.15,DSL,No,Yes
7590-C3448,69,Month-to-month,Mailed check,82.38,5408.31,Fiber optic,Yes,No
7590-C3449,37,Month-to-month,Credit card,94.03,3384.66,No,Yes,Yes
7590-C3450,62,Month-to-month,Credit card,60.85,3606.13,DSL,Yes,No
7590-C3451,6,Two year,Bank transfer,87.33,522.61,Fiber optic,Yes,No
7590-C3452,22,Two year,Bank transfer,59.93,1342.88,Fiber optic,Yes,No
7590-C3453,9,Month-to-month,Bank transfer,51.05,480.96,Fiber optic,No,Yes
7590-C3454,69,One year,Credit card,32.01,2218.04,DSL,No,No
7590-C3455,37,Month-to-month,Mailed check,23.9,870.08,Fiber optic,No,Yes
7590-C3456,70,Two year,Credit card,31.11,2207.33,Fiber optic,No,No
7590-C3457,59,Month-to-month,Bank transfer,27.5,1574.09,DSL,Yes,No
7590-C3458,15,Two year,Bank transfer,55.86,847.47,No,No,No
7590-C3459,42,Month-to-month,Credit card,38.05,1543.9,Fiber optic,Yes,No
7590-C3460,43,Month-to-month,Credit card,74.81,3236.79,No,No,Yes
7590-C3461,6,Month-to-month,Bank transfer,67.44,390.44,No,No,Yes
7590-C3462,65,Month-to-month,Credit card,27.97,1730.74,DSL,Yes,No
7590-C3463,30,One year,Mailed check,116.06,3454.26,DSL,No,No
7590-C3464,54,One year,Electronic check,24.36,1262.19,DSL,No,No
7590-C3465,61,Two year,Mailed check,55.25,3370.2,DSL,Yes,No
7590-C3466,25,One year,Electronic check,95.28,2426.7,DSL,Yes,No
7590-C3467,17,One year,Bank transfer,76.52,1327.61,DSL,Yes,No
7590-C3468,54,One year,Bank transfer,49.57,2732.12,No,No,No
7590-C3469,50,Month-to-month,Credit card,64.85,3093.61,DSL,Yes,No
7590-C3470,60,Two year,Bank transfer,90.98,5383.95,DSL,No,No
7590-C3471,14,Month-to-month,Credit card,29.23,428.76,DSL,Yes,Yes
7590-C3472,72,Month-to-month,Electronic check,23.44,1633.52,No,Yes,Yes
7590-C3473,65,Month-to-month,Bank transfer,78.84,5203.72,Fiber optic,No,No
7590-C3474,65,Month-to-month,Bank transfer,106.42,7015.27,DSL,Yes,No
7590-C3475,16,Month-to-month,Credit card,42.48,647.34,No,No,No
7590-C3476,59,One year,Electronic check,42.66,2515.33,No,Yes,No
7590-C3477,60,One year,Mailed check,96.82,5790.21,DSL,Yes,No
7590-C3478,18,One year,Mailed check,24.75,441.24,DSL,No,No
7590-C3479,67,Month-to-month,Electronic check,74.72,5199.27,DSL,Yes,Yes
7590-C3480,64,Month-to-month,Electronic check,36.25,2344.27,Fiber optic,No,No
7590-C3481,72,Month-to-month,Electronic check,77.55,5418.11,DSL,Yes,No
7590-C3482,24,One year,Bank transfer,59.47,1415.93,No,Yes,Yes
7590-C3483,69,One year,Credit card,88.13,6161.04,No,No,No
7590-C3484,49,Two year,Mailed check,111.65,5657.02,Fiber optic,No,No
7590-C3485,21,Month-to-month,Mailed check,22.43,490.63,No,Yes,Yes
7590-C3486,26,Two year,Bank transfer,79.28,2114.05,Fiber optic,Yes,No
7590-C3487,16,One year,Electronic check,40.77,672.03,DSL,No,No
7590-C3488,65,Month-to-month,Mailed check,32.7,2154.3,No,Yes,No
7590-C3489,14,One year,Credit card,111.69,1578.25,DSL,Yes,No
7590-C3490,4,One year,Credit card,109.0,446.42,DSL,Yes,No
7590-C3491,55,Month-to-month,Mailed check,83.36,4646.08,DSL,No,Yes
7590-C3492,46,Month-to-month,Electronic check,35.06,1542.47,No,Yes,Yes
7590-C3493,1,Month-to-month,Credit card,83.27,79.72,Fiber optic,Yes,Yes
7590-C3494,44,One year,Electronic check,99.02,4208.95,DSL,No,No
7590-C3495,65,Month-to-month,Credit card,76.54,5044.95,DSL,No,No
7590-C3496,54,Month-to-month,Bank transfer,65.87,3572.98,Fiber optic,No,Yes
7590-C3497,55,Month-to-month,Electronic check,42.31,2250.53,DSL,Yes,Yes
7590-C3498,42,Month-to-month,Mailed check,82.47,3501.66,Fiber optic,Yes,No
7590-C3499,60,Two year,Mailed check,32.71,1872.52,Fiber optic,Yes,No
7590-C3500,61,One year,Bank transfer,98.94,6026.71,DSL,Yes,No
7590-C3501,72,Month-to-month,Mailed check,104.05,,Fiber optic,Yes,No
7590-C3502,13,Month-to-month,Electronic check,94.61,1188.23,No,No,Yes
7590-C3503,22,One year,Electronic check,52.54,1208.32,DSL,No,No
7590-C3504,46,Month-to-month,Bank transfer,110.51,4909.12,No,Yes,Yes
7590-C3505,61,One year,Credit card,94.95,5956.88,Fiber optic,Yes,No
7590-C3506,44,Month-to-month,Electronic check,30.26,1286.53,DSL,Yes,No
7590-C3507,30,Month-to-month,Bank transfer,91.67,2790.41,No,No,Yes
7590-C3508,60,One year,Credit card,105.23,6596.23,No,Yes,No
7590-C3509,9,Two year,Electronic check,21.89,188.75,No,Yes,No
7590-C3510,26,Month-to-month,Bank transfer,111.58,2941.71,Fiber optic,Yes,No
7590-C3511,16,Two year,Electronic check,68.43,1077.37,DSL,No,No
7590-C3512,17,Month-to-month,Mailed check,29.2,491.02,Fiber optic,No,No
7590-C3513,56,Month-to-month,Bank transfer,48.93,2760.03,No,Yes,No
7590-C3514,57,One year,Bank transfer,73.71,3999.31,Fiber optic,No,No
7590-C3515,14,Month-to-month,Credit card,46.0,669.66,Fiber optic,Yes,No
7590-C3516,13,Month-to-month,Electronic check,90.87,,No,Yes,No
7590-C3517,58,Two year,Electronic check,80.99,4519.31,DSL,No,No
7590-C3518,53,Month-to-month,Electronic check,88.11,4561.17,No,No,Yes
7590-C3519,59,Month-to-month,Credit card,64.27,3868.44,Fiber optic,Yes,Yes
7590-C3520,60,Month-to-month,Bank transfer,52.57,3006.52,DSL,No,No
7590-C3521,70,One year,Electronic check,37.6,2682.86,Fiber optic,No,No
7590-C3522,12,Month-to-month,Credit card,38.01,435.41,No,Yes,Yes
7590-C3523,1,Month-to-month,Credit card,117.64,112.43,DSL,No,No
7590-C3524,6,Month-to-month,Credit card,109.29,670.03,No,Yes,Yes
7590-C3525,11,Month-to-month,Bank transfer,74.83,797.45,DSL,No,Yes
7590-C3526,65,Month-to-month,Electronic check,79.33,5204.03,No,Yes,No
7590-C3527,6,One year,Bank transfer,29.44,171.45,DSL,No,No
7590-C3528,65,One year,Credit card,41.3,2747.73,No,No,No
7590-C3529,20,Month-to-month,Mailed check,101.44,2109.91,No,No,No
7590-C3530,13,One year,Mailed check,92.91,1148.29,Fiber optic,No,No
7590-C3531,57,Month-to-month,Mailed check,44.21,2470.11,DSL,No,Yes
7590-C3532,49,One year,Electronic check,84.57,4210.05,DSL,No,No
7590-C3533,40,Month-to-month,Electronic check,52.75,2166.84,DSL,Yes,Yes
7590-C3534,36,One year,Electronic check,114.86,4244.61,DSL,Yes,No
7590-C3535,23,Month-to-month,Mailed check,80.38,1916.54,Fiber optic,No,Yes
7590-C3536,44,Two year,Credit card,74.0,3374.19,DSL,No,No
7590-C3537,43,Month-to-month,Bank transfer,97.34,4140.68,Fiber optic,Yes,Yes
7590-C3538,2,Month-to-month,Bank transfer,71.75,143.57,DSL,No,Yes
7590-C3539,62,One year,Mailed check,54.48,3518.24,No,Yes,No
7590-C3540,17,Month-to-month,Mailed check,60.03,1048.37,Fiber optic,No,No
7590-C3541,4,Month-to-month,Electronic check,106.6,428.13,Fiber optic,No,Yes
7590-C3542,56,Two year,Mailed check,107.77,5808.25,No,Yes,No
7590-C3543,53,Two year,Electronic check,109.35,5972.54,No,Yes,No
7590-C3544,11,Month-to-month,Bank transfer,116.4,1282.94,DSL,No,No
7590-C3545,36,Month-to-month,Credit card,90.55,3211.31,No,Yes,Yes
7590-C3546,12,One year,Electronic check,93.6,1091.17,DSL,Yes,No
